Customer ID,Recency,Frequency,Monetary,Cluster,Churn
16007,19,3,1373.2,0,0
16008,18,12,4905.35,0,0
16010,12,8,1316.56,0,0
16011,2,14,2517.75,0,0
16012,37,2,1574.5,0,0
16013,7,39,20315.84,3,0
16014,44,2,467.89,0,0
16016,2,4,1025.18,0,0
16017,53,4,1341.95,0,0
16018,32,2,289.23,0,0
16019,17,18,13679.61,0,0
16021,31,2,532.25,0,0
16024,47,2,232.96,0,0
16027,93,9,1113.74,0,1
16028,231,1,82.2,1,1
16029,8,47,41184.3,3,0
16032,92,6,1970.45,0,1
16033,5,8,2019.73,0,0
16034,30,3,491.02,0,0
16035,196,1,217.73,1,1
16036,60,2,1797.92,0,0
16037,180,2,654.32,1,1
16039,59,2,456.4,0,0
16040,66,4,1103.35,0,0
16042,15,3,1067.85,0,0
16043,15,4,1082.6000000000001,0,0
16044,71,1,340.84000000000003,0,0
16045,52,4,2094.23,0,0
16046,198,1,235.78,1,1
16047,318,1,107.14,1,1
16048,9,4,818.7900000000001,0,0
16049,11,3,787.89,0,0
16050,19,2,162.8,0,0
16051,317,1,188.44,1,1
16053,49,4,2122.89,0,0
16054,54,3,1327.98,0,0
16057,155,3,1591.73,1,1
16058,42,1,62.7,0,0
16059,3,7,1757.91,0,0
16060,36,3,541.95,0,0
16061,67,1,89.65,0,0
16062,15,4,1709.83,0,0
16064,361,1,111.0,1,1
16065,1,8,2010.53,0,0
16067,198,3,3395.29,1,1
16068,229,1,122.93,1,1
16069,53,1,457.7,0,0
16071,163,3,750.5600000000001,1,1
16072,64,3,3744.57,0,0
16074,26,1,265.25,0,0
16075,138,2,736.9300000000001,0,1
16077,261,1,2300.4,1,1
16078,305,1,283.79,1,1
16080,21,2,385.40000000000003,0,0
16081,2,4,1653.28,0,0
16082,306,1,106.75,1,1
16083,18,2,1033.8,0,0
16085,16,7,1362.02,0,0
16086,3,6,1743.6,0,0
16087,25,5,1739.92,0,0
16088,211,2,1437.43,1,1
16089,22,2,271.44,0,0
16090,260,1,205.91,1,1
16092,140,3,770.08,0,1
16094,11,7,2617.33,0,0
16095,92,1,447.05,0,1
16096,52,3,1264.3500000000001,0,0
16098,9,8,2442.47,0,0
16099,53,4,841.3,0,0
16100,98,1,582.64,0,1
16101,70,3,1938.46,0,0
16103,25,16,4762.07,0,0
16104,54,8,2476.25,0,0
16105,74,4,2049.23,0,0
16108,70,3,1393.42,0,0
16109,334,1,327.6,1,1
16110,158,1,481.79,1,1
16111,64,1,562.48,0,0
16115,33,4,907.17,0,0
16117,38,2,422.19,0,0
16118,288,1,4376.25,1,1
16119,30,6,1297.45,0,0
16120,58,2,1747.77,0,0
16121,26,3,609.98,0,0
16122,2,3,316.92,0,0
16124,54,3,1523.49,0,0
16125,3,14,4298.3,0,0
16126,15,11,8359.03,0,0
16127,362,1,145.06,1,1
16128,16,6,1920.83,0,0
16129,43,3,1396.05,0,0
16130,58,4,987.48,0,0
16131,11,6,6450.88,0,0
16132,180,2,664.1999999999999,1,1
16133,12,23,8403.22,0,0
16134,59,3,1527.25,0,0
16135,219,1,301.9,1,1
16136,299,1,237.42,1,1
16137,316,1,422.7,1,1
16138,14,3,910.35,0,0
16139,358,2,475.74,1,1
16140,7,2,832.4200000000001,0,0
16141,53,1,335.54,0,0
16143,5,7,2485.89,0,0
16145,24,8,3005.9500000000003,0,0
16146,84,1,212.25,0,0
16147,36,4,2023.91,0,0
16148,72,1,310.3,0,0
16149,65,1,141.70000000000002,0,0
16150,8,6,2342.57,0,0
16153,56,6,3309.2599999999998,0,0
16155,17,5,796.9,0,0
16156,18,11,3096.14,0,0
16158,158,9,628.32,1,1
16159,106,3,884.59,0,1
16161,4,25,7256.24,0,0
16163,1,5,1992.98,0,0
16165,141,1,79.9,1,1
16166,64,2,435.83,0,0
16167,50,5,1386.1200000000001,0,0
16168,5,40,6848.87,3,0
16170,31,14,4983.95,0,0
16172,109,3,744.34,0,1
16174,127,4,1237.2,0,1
16175,107,3,798.85,0,1
16176,57,4,2052.69,0,0
16177,72,7,1915.36,0,0
16178,37,1,414.7,0,0
16180,114,5,5995.69,0,1
16182,74,5,3354.0,0,0
16183,30,3,739.1,0,0
16185,200,1,115.31,1,1
16186,8,15,5019.17,0,0
16188,44,1,105.80000000000001,0,0
16190,30,7,2508.4700000000003,0,0
16191,11,11,10507.5,0,0
16192,371,1,351.3,1,1
16193,46,1,315.98,0,0
16194,11,1,308.59999999999997,0,0
16195,359,1,323.25,1,1
16196,124,1,93.3,0,1
16197,105,9,2016.71,0,1
16198,73,1,629.36,0,0
16199,28,7,942.75,0,0
16200,18,10,4562.83,0,0
16201,51,1,248.65,0,0
16202,53,8,2136.72,0,0
16203,8,3,521.64,0,0
16204,16,2,538.53,0,0
16205,32,3,1069.23,0,0
16206,23,9,2065.26,0,0
16208,30,8,2776.19,0,0
16209,18,4,1884.16,0,0
16210,4,19,17403.21,0,0
16211,57,2,543.5699999999999,0,0
16212,254,2,603.37,1,1
16214,71,1,975.5,0,0
16218,9,7,1355.29,0,0
16219,136,1,40.8,0,1
16221,3,7,1370.65,0,0
16222,357,1,498.5,1,1
16223,10,2,1102.3500000000001,0,0
16224,23,1,321.24,0,0
16225,38,10,1771.0900000000001,0,0
16226,14,2,417.05,0,0
16227,130,2,713.0,0,1
16228,21,3,890.8100000000001,0,0
16229,17,4,1857.26,0,0
16231,15,4,1078.22,0,0
16232,56,3,1722.09,0,0
16233,2,7,1429.03,0,0
16234,112,3,333.18,0,1
16235,11,4,1186.4,0,0
16237,73,1,136.65,0,0
16238,58,1,63.66,0,0
16239,18,4,1078.0,0,0
16241,5,4,1721.44,0,0
16242,17,7,3871.19,0,0
16244,8,1,1056.63,0,0
16246,95,2,827.25,0,1
16250,9,2,401.94,0,0
16251,148,1,128.31,1,1
16252,18,1,295.09000000000003,0,0
16253,56,5,3626.29,0,0
16254,14,3,985.14,0,0
16255,1,8,2286.89,0,0
16256,129,2,876.9399999999999,0,1
16258,23,10,6739.01,0,0
16259,46,3,361.94,0,0
16261,22,2,312.62,0,0
16262,14,1,755.15,0,0
16263,59,1,351.01,0,0
16264,74,2,837.53,0,0
16265,22,3,1488.17,0,0
16266,59,7,896.06,0,0
16267,227,1,186.66,1,1
16269,73,1,717.57,0,0
16271,93,5,2033.78,0,1
16273,284,2,336.03999999999996,1,1
16274,9,1,357.95,0,0
16275,110,2,1591.24,0,1
16276,115,2,1818.79,0,1
16277,369,1,188.69,1,1
16278,116,2,551.46,0,1
16279,21,6,4195.5,0,0
16280,361,1,238.05,1,1
16281,59,2,1361.96,0,0
16282,123,2,1139.28,0,1
16283,54,3,2833.01,0,0
16284,29,1,205.8,0,0
16285,282,1,176.9,1,1
16286,113,2,328.95,0,1
16287,12,4,864.48,0,0
16288,106,1,129.85,0,1
16289,98,1,136.31,0,1
16290,100,4,2069.3,0,1
16291,318,1,117.72,1,1
16292,16,4,951.51,0,0
16293,3,6,2408.96,0,0
16294,112,1,126.05000000000001,0,1
16296,262,4,1313.67,1,1
16298,33,4,487.5,0,0
16299,113,1,193.65,0,1
16300,66,3,1392.43,0,0
16301,372,1,107.33,1,1
16303,28,4,2567.64,0,0
16304,330,1,381.66,1,1
16306,3,2,560.55,0,0
16307,65,3,1194.92,0,0
16308,42,3,2560.0,0,0
16310,50,2,460.08,0,0
16312,68,1,171.15,0,0
16314,25,3,1491.4,0,0
16315,172,1,176.34,1,1
16316,16,5,2806.0,0,0
16317,186,2,850.86,1,1
16320,89,4,4590.53,0,0
16321,262,2,230.9,1,1
16323,213,1,146.16,1,1
16325,60,9,3003.26,0,0
16326,19,10,1716.03,0,0
16327,5,11,6887.12,0,0
16328,199,1,310.83,1,1
16329,63,4,1703.07,0,0
16330,60,4,382.42,0,0
16331,68,6,2037.7,0,0
16332,67,4,417.21000000000004,0,0
16334,128,1,277.48,0,1
16335,187,7,2774.0,1,1
16336,56,4,3517.69,0,0
16340,75,2,976.99,0,0
16341,73,3,1878.92,0,0
16343,43,1,316.59,0,0
16344,145,3,741.3199999999999,1,1
16345,119,1,623.33,0,1
16346,21,1,224.51,0,0
16347,24,9,2621.76,0,0
16348,66,1,328.77,0,0
16350,10,5,1137.42,0,0
16351,47,12,3176.13,0,0
16353,5,16,3323.75,0,0
16354,15,3,733.71,0,0
16355,11,1,416.35,0,0
16356,12,3,204.10000000000002,0,0
16357,17,1,209.49,0,0
16358,30,1,892.1500000000001,0,0
16359,12,7,946.83,0,0
16362,73,1,212.17,0,0
16365,3,7,1766.78,0,0
16366,218,3,1220.83,1,1
16367,19,1,557.91,0,0
16368,71,1,142.78,0,0
16369,72,4,1111.15,0,0
16371,84,1,157.2,0,0
16372,45,3,960.68,0,0
16373,18,2,309.49,0,0
16374,38,3,1298.42,0,0
16375,106,2,104.0,0,1
16377,253,1,632.28,1,1
16381,31,2,258.7,0,0
16382,44,2,353.1,0,0
16383,32,5,2306.48,0,0
16384,65,2,774.4499999999999,0,0
16385,2,3,474.72,0,0
16386,23,1,785.39,0,0
16387,31,4,824.19,0,0
16388,289,1,186.05,1,1
16390,172,3,467.5,1,1
16391,36,4,1103.61,0,0
16392,49,2,541.86,0,0
16393,5,11,2515.45,0,0
16395,29,9,2050.95,0,0
16396,112,1,137.8,0,1
16397,264,1,127.88,1,1
16399,25,1,233.25,0,0
16400,31,8,2855.5099999999998,0,0
16401,15,11,2750.83,0,0
16402,5,1,211.8,0,0
16406,86,2,389.61,0,0
16407,25,4,694.72,0,0
16408,227,1,231.93,1,1
16409,16,7,3680.16,0,0
16410,370,1,130.32,1,1
16411,5,3,695.54,0,0
16412,29,4,495.4,0,0
16413,11,1,266.78000000000003,0,0
16414,67,3,433.46000000000004,0,0
16415,219,2,509.09000000000003,1,1
16416,26,6,1921.48,0,0
16417,128,1,35.7,0,1
16418,44,2,426.67,0,0
16419,213,2,515.1899999999999,1,1
16420,32,1,75.0,0,0
16421,12,3,526.27,0,0
16422,5,59,28967.07,3,0
16424,18,1,309.5,0,0
16428,49,3,660.28,0,0
16430,17,6,817.09,0,0
16433,44,1,200.26,0,0
16434,82,5,1219.49,0,0
16435,148,3,1011.5699999999999,1,1
16436,304,3,329.34,1,1
16437,17,2,301.25,0,0
16439,358,1,310.70000000000005,1,1
16440,129,1,216.3,0,1
16441,53,3,653.23,0,0
16442,240,2,282.68,1,1
16443,156,1,162.24,1,1
16444,26,13,3001.91,0,0
16445,22,3,372.22,0,0
16447,226,2,516.13,1,1
16448,107,1,178.98000000000002,0,1
16450,220,2,1193.81,1,1
16451,197,2,746.1800000000001,1,1
16452,266,2,332.17,1,1
16453,166,2,251.71,1,1
16454,242,2,24.05,1,1
16455,7,6,2543.19,0,0
16456,9,9,4704.54,0,0
16458,11,12,2232.6,0,0
16459,365,1,71.78999999999999,1,1
16461,226,2,1463.8,1,1
16465,56,2,746.24,0,0
16466,19,8,2235.13,0,0
16467,144,7,2869.16,0,1
16468,106,2,712.62,0,1
16469,150,1,178.48000000000002,1,1
16470,32,7,1696.21,0,0
16471,29,3,966.03,0,0
16472,70,2,789.6,0,0
16473,10,1,154.72,0,0
16476,67,1,350.35,0,0
16477,7,5,1825.56,0,0
16481,318,1,453.38,1,1
16485,68,4,1931.03,0,0
16486,173,1,134.36,1,1
16487,213,2,209.4,1,1
16489,16,2,303.7,0,0
16490,72,1,205.41000000000003,0,0
16491,49,1,801.66,0,0
16492,176,1,385.56,1,1
16493,80,3,780.46,0,0
16496,67,3,731.25,0,0
16497,49,17,3729.59,0,0
16499,10,6,2212.89,0,0
16500,10,3,443.05,0,0
16501,19,1,1237.23,0,0
16502,256,2,266.5,1,1
16503,31,7,2182.41,0,0
16507,208,1,152.76,1,1
16508,266,1,248.8,1,1
16510,8,6,1851.8999999999999,0,0
16511,33,3,868.76,0,0
16515,15,5,1589.17,0,0
16518,57,2,475.05,0,0
16519,1,3,341.18,0,0
16520,1,4,1436.05,0,0
16521,51,3,1148.01,0,0
16522,71,2,433.36,0,0
16523,51,7,2497.86,0,0
16524,82,2,308.14,0,0
16525,2,23,11555.19,0,0
16526,220,1,426.85,1,1
16527,60,1,1044.38,0,0
16529,113,3,1556.75,0,1
16530,304,1,48.349999999999994,1,1
16531,17,4,1053.74,0,0
16532,67,2,2007.84,0,0
16534,278,1,635.9,1,1
16535,21,2,407.84,0,0
16537,277,1,23.35,1,1
16538,177,3,399.62,1,1
16539,9,7,2343.2,0,0
16540,50,1,226.70000000000002,0,0
16541,371,1,424.03,1,1
16542,37,1,137.7,0,0
16543,227,1,292.21,1,1
16544,155,4,376.70000000000005,1,1
16545,11,1,350.52,0,0
16546,8,4,4819.32,0,0
16547,182,1,111.71,1,1
16548,235,1,30.15,1,1
16549,33,24,9027.55,0,0
16550,4,14,7136.16,0,0
16551,59,4,1315.0,0,0
16552,9,1,95.29,0,0
16553,32,21,10924.19,0,0
16554,22,5,2004.6200000000001,0,0
16555,141,4,1629.79,0,1
16556,11,10,4698.79,0,0
16558,2,19,5535.02,0,0
16559,33,1,185.20000000000002,0,0
16560,33,6,2206.9700000000003,0,0
16562,112,1,223.85999999999999,0,1
16563,36,5,3345.02,0,0
16564,205,1,87.8,1,1
16565,42,3,599.35,0,0
16568,63,2,1020.9000000000001,0,0
16569,267,4,1331.03,1,1
16570,15,10,3695.91,0,0
16571,31,7,2827.05,0,0
16574,59,2,850.34,0,0
16576,56,2,540.87,0,0
16577,302,1,380.0,1,1
16578,262,1,156.6,1,1
16579,61,1,295.05,0,0
16583,9,2,297.95,0,0
16584,68,3,2227.59,0,0
16585,229,2,341.59,1,1
16586,80,2,998.83,0,0
16588,22,4,1361.28,0,0
16589,86,1,153.12,0,0
16590,36,2,605.9,0,0
16592,11,12,3694.23,0,0
16593,26,5,741.11,0,0
16595,12,4,1450.02,0,0
16596,2,3,329.48,0,0
16599,21,1,172.8,0,0
16600,10,7,1339.89,0,0
16601,26,2,439.45,0,0
16602,24,1,235.25,0,0
16604,198,2,432.45,1,1
16605,360,1,60.48,1,1
16606,40,2,357.66,0,0
16607,35,11,2359.16,0,0
16608,89,2,1288.72,0,0
16611,39,5,1655.64,0,0
16612,15,5,2057.77,0,0
16614,38,2,673.6,0,0
16615,262,1,291.5,1,1
16619,19,3,1712.1200000000001,0,0
16620,25,4,1579.97,0,0
16622,179,1,225.4,1,1
16623,37,3,885.79,0,0
16625,58,4,1320.95,0,0
16628,43,2,130.05,0,0
16630,43,1,106.80000000000001,0,0
16631,117,7,1892.52,0,1
16632,121,2,406.4,0,1
16634,8,5,1596.71,0,0
16635,42,1,473.0,0,0
16636,74,4,3802.04,0,0
16638,4,6,749.8100000000001,0,0
16639,45,1,490.47,0,0
16640,33,1,179.4,0,0
16641,337,1,323.40000000000003,1,1
16642,51,1,389.12,0,0
16643,58,1,435.6,0,0
16645,371,1,160.39,1,1
16646,85,1,678.8,0,0
16647,78,2,327.84,0,0
16648,91,2,382.14,0,1
16649,156,1,306.58000000000004,1,1
16650,56,6,1397.69,0,0
16651,222,1,136.2,1,1
16652,40,9,10776.42,0,0
16654,4,5,1110.2,0,0
16655,47,7,2753.85,0,0
16656,56,15,8207.37,0,0
16658,4,6,690.83,0,0
16660,58,3,611.9000000000001,0,0
16661,176,4,986.63,1,1
16662,30,1,163.8,0,0
16663,365,1,165.0,1,1
16664,205,1,109.2,1,1
16666,257,1,106.96000000000001,1,1
16668,23,7,555.7,0,0
16670,29,9,3934.25,0,0
16673,315,1,188.83,1,1
16675,77,2,608.86,0,0
16676,38,2,769.78,0,0
16677,47,2,880.62,0,0
16679,2,3,663.31,0,0
16680,164,2,637.75,1,1
16681,277,1,151.5,1,1
16683,169,1,320.25,1,1
16684,15,27,80489.21,3,0
16686,25,9,2008.09,0,0
16687,26,1,157.63,0,0
16690,29,2,127.45,0,0
16691,54,2,178.83,0,0
16692,44,2,638.6999999999999,0,0
16693,47,3,717.45,0,0
16694,359,1,98.30000000000001,1,1
16695,197,2,193.15,1,1
16699,16,7,994.6,0,0
16700,2,13,4091.16,0,0
16701,59,13,4518.43,0,0
16702,51,4,1110.83,0,0
16704,254,2,695.66,1,1
16705,36,22,29480.061,3,0
16707,36,4,551.11,0,0
16709,15,9,6057.59,0,0
16710,4,13,3866.05,0,0
16711,15,4,1217.45,0,0
16712,37,2,621.5600000000001,0,0
16713,2,18,7637.56,0,0
16714,306,1,368.27,1,1
16715,198,1,323.8,1,1
16716,266,1,1248.48,1,1
16717,2,9,3127.85,0,0
16718,5,5,3023.78,0,0
16719,4,8,2182.88,0,0
16720,12,2,640.24,0,0
16722,2,11,4258.2699999999995,0,0
16723,79,2,712.48,0,0
16724,40,1,147.35,0,0
16725,7,8,1101.09,0,0
16726,19,2,706.39,0,0
16727,28,3,1164.6,0,0
16731,284,1,174.05,1,1
16732,39,3,3783.89,0,0
16733,165,1,259.68,1,1
16735,29,9,3970.0,0,0
16736,141,5,2956.56,0,1
16737,213,1,417.59999999999997,1,1
16739,172,1,463.43,1,1
16740,31,1,236.81,0,0
16741,261,1,173.06,1,1
16742,128,13,2387.71,0,1
16743,92,7,2015.17,0,1
16746,19,24,11368.74,0,0
16748,24,9,2121.43,0,0
16749,227,2,4387.08,1,1
16752,8,1,207.5,0,0
16754,8,29,65500.07,3,0
16755,103,4,1403.75,0,1
16756,40,6,1072.97,0,0
16757,45,1,163.65,0,0
16760,66,1,228.0,0,0
16763,374,1,352.85,1,1
16765,18,1,420.75,0,0
16767,54,4,2493.2,0,0
16768,19,6,1230.03,0,0
16769,114,3,761.36,0,1
16770,8,5,1162.03,0,0
16771,93,5,1720.79,0,1
16772,59,3,3723.5499999999997,0,0
16773,72,2,249.65,0,0
16774,59,4,932.93,0,0
16775,3,6,1361.23,0,0
16776,51,1,231.57,0,0
16777,49,3,1081.41,0,0
16779,2,32,22638.52,3,0
16780,43,1,180.36,0,0
16781,8,2,623.0,0,0
16782,1,26,8158.51,0,0
16783,72,1,391.95,0,0
16784,12,4,788.93,0,0
16785,45,1,533.78,0,0
16786,29,1,51.839999999999996,0,0
16787,33,4,1035.43,0,0
16788,40,3,1352.82,0,0
16791,19,8,2316.91,0,0
16792,19,3,513.08,0,0
16794,16,5,868.1999999999999,0,0
16795,1,3,2077.51,0,0
16797,29,5,1827.77,0,0
16798,190,3,848.71,1,1
16799,68,2,495.98,0,0
16802,315,2,582.61,1,1
16805,213,3,636.65,1,1
16807,106,3,1002.29,0,1
16809,68,4,812.74,0,0
16810,56,1,532.5,0,0
16812,14,3,1912.65,0,0
16814,5,16,5990.61,0,0
16815,89,2,410.97,0,0
16817,4,5,1200.15,0,0
16819,101,2,182.59,0,1
16821,17,1,113.35,0,0
16822,322,1,181.39,1,1
16823,23,6,1901.71,0,0
16824,29,1,225.6,0,0
16825,14,3,1051.71,0,0
16827,29,5,392.13,0,0
16829,24,1,316.1,0,0
16830,78,3,881.59,0,0
16831,200,1,91.8,1,1
16832,64,2,218.45999999999998,0,0
16833,75,2,1302.51,0,0
16834,310,1,485.5,1,1
16835,9,5,1357.56,0,0
16836,42,2,530.5,0,0
16838,166,2,570.76,1,1
16839,5,11,5716.14,0,0
16840,239,2,139.85,1,1
16841,64,6,2136.2400000000002,0,0
16843,58,19,9374.86,0,0
16844,198,2,614.34,1,1
16845,254,1,253.88,1,1
16846,213,2,628.09,1,1
16847,254,1,421.45000000000005,1,1
16848,12,3,1130.2,0,0
16854,53,2,1408.96,0,0
16856,53,2,323.09000000000003,0,0
16857,78,1,352.8,0,0
16858,4,10,4292.59,0,0
16859,52,5,1184.6,0,0
16860,88,3,1610.62,0,0
16861,26,3,772.83,0,0
16862,183,4,662.33,1,1
16863,2,2,495.72,0,0
16864,70,2,409.25,0,0
16865,37,1,130.95,0,0
16867,325,1,76.74000000000001,1,1
16868,30,3,393.39,0,0
16870,105,1,450.15999999999997,0,1
16872,63,3,533.11,0,0
16873,65,6,7493.77,0,0
16874,15,1,217.74,0,0
16875,73,6,2139.0,0,0
16876,39,1,136.01,0,0
16880,129,1,321.78,0,1
16883,7,18,2119.86,0,0
16884,192,2,644.08,1,1
16885,21,1,239.23000000000002,0,0
16886,92,1,134.0,0,1
16887,36,2,465.84000000000003,0,0
16888,36,3,437.15,0,0
16889,33,3,952.23,0,0
16890,112,3,285.41,0,1
16891,7,7,1247.1200000000001,0,0
16892,190,2,236.56,1,1
16893,2,2,255.84,0,0
16894,138,3,1324.06,0,1
16895,74,4,902.28,0,0
16896,191,1,103.95,1,1
16898,4,3,507.56,0,0
16899,14,2,439.46000000000004,0,0
16901,365,1,204.26,1,1
16903,16,2,689.04,0,0
16904,3,7,1378.1,0,0
16905,7,11,1931.72,0,0
16906,64,3,869.03,0,0
16907,1,5,726.25,0,0
16908,358,1,252.59,1,1
16911,271,2,255.25,1,1
16912,57,4,1904.93,0,0
16913,287,2,310.46999999999997,1,1
16915,22,5,921.5,0,0
16916,8,3,547.14,0,0
16917,268,1,1466.31,1,1
16918,58,10,2144.47,0,0
16919,4,14,2529.46,0,0
16920,47,1,355.45,0,0
16921,78,2,276.88,0,0
16922,208,1,611.08,1,1
16923,11,13,6130.75,0,0
16925,176,1,125.65,1,1
16926,7,5,1191.1,0,0
16928,9,13,1265.63,0,0
16931,5,3,629.4,0,0
16932,59,2,278.77,0,0
16933,25,7,2618.02,0,0
16934,19,4,1160.06,0,0
16935,17,3,535.1,0,0
16936,21,1,288.49,0,0
16937,135,1,202.1,0,1
16938,17,5,4306.8,0,0
16939,124,3,449.0,0,1
16940,86,5,3377.78,0,0
16941,247,1,33.0,1,1
16943,175,2,482.76,1,1
16944,245,1,101.36,1,1
16945,29,14,4202.66,0,0
16946,19,5,1222.04,0,0
16947,98,4,548.73,0,1
16948,65,4,433.75,0,0
16950,3,8,2605.81,0,0
16952,77,3,631.17,0,0
16954,15,11,3996.7999999999997,0,0
16955,4,4,790.74,0,0
16958,71,1,809.44,0,0
16960,26,5,1536.38,0,0
16961,24,2,560.39,0,0
16962,45,1,251.04,0,0
16964,369,2,207.85,1,1
16970,262,1,71.4,1,1
16972,18,2,786.25,0,0
16973,22,1,127.0,0,0
16974,158,2,365.5,1,1
16975,59,3,926.12,0,0
16977,31,4,496.0,0,0
16978,302,2,424.55,1,1
16979,19,3,1007.74,0,0
16980,64,1,394.37,0,0
16983,5,5,1778.97,0,0
16984,40,7,6273.45,0,0
16985,12,13,5459.04,0,0
16986,81,9,3015.55,0,0
16987,12,4,910.85,0,0
16988,15,1,256.55,0,0
16990,58,1,165.0,0,0
16991,57,1,1041.21,0,0
16992,23,8,3862.19,0,0
16993,99,2,1950.9499999999998,0,1
16996,18,3,666.6500000000001,0,0
16998,80,1,107.0,0,0
17000,32,2,406.3,0,0
17001,12,8,2651.23,0,0
17002,79,4,1077.82,0,0
17003,38,4,830.16,0,0
17004,28,2,1012.22,0,0
17005,106,2,742.36,0,1
17006,28,4,854.54,0,0
17007,73,1,230.17000000000002,0,0
17008,65,1,81.36,0,0
17009,187,1,242.06,1,1
17011,283,2,400.8,1,1
17012,361,1,384.16,1,1
17016,212,1,552.4,1,1
17017,1,13,5416.349999999999,0,0
17018,23,4,1367.6,0,0
17019,4,8,2739.59,0,0
17020,178,2,935.62,1,1
17021,78,6,1182.22,0,0
17022,68,1,189.0,0,0
17023,53,3,800.18,0,0
17025,9,4,1152.87,0,0
17026,5,2,54.15,0,0
17027,82,3,436.82,0,0
17028,217,3,1593.83,1,1
17029,18,5,1421.3,0,0
17031,14,4,2393.5,0,0
17032,183,8,3004.6,1,1
17033,33,1,302.65000000000003,0,0
17034,45,2,538.4,0,0
17035,227,2,180.06,1,1
17036,19,1,176.9,0,0
17038,51,1,630.77,0,0
17039,240,1,1954.99,1,1
17040,186,1,13.52,1,1
17041,33,3,604.71,0,0
17043,11,4,881.37,0,0
17044,10,11,11013.82,0,0
17045,12,2,488.24,0,0
17046,80,4,1264.05,0,0
17047,67,3,1188.33,0,0
17048,73,4,1146.33,0,0
17049,11,10,4287.5,0,0
17050,11,5,1462.95,0,0
17051,82,3,467.25,0,0
17055,81,1,239.55,0,0
17056,374,1,128.60000000000002,1,1
17057,232,1,294.74,1,1
17059,5,5,2507.4900000000002,0,0
17062,1,4,669.85,0,0
17063,43,6,2177.39,0,0
17065,273,2,194.7,1,1
17066,362,1,228.34,1,1
17067,360,3,454.54,1,1
17068,4,27,4608.94,0,0
17069,9,6,3084.58,0,0
17070,46,1,133.18,0,0
17071,17,4,1372.17,0,0
17072,261,1,282.05,1,1
17074,198,1,203.05,1,1
17075,65,6,1407.61,0,0
17076,28,3,401.66999999999996,0,0
17077,214,1,306.0,1,1
17080,15,5,669.91,0,0
17081,31,4,674.23,0,0
17082,30,4,2728.18,0,0
17083,45,6,2644.01,0,0
17084,32,1,2253.22,0,0
17085,12,23,6324.76,0,0
17087,373,1,221.53,1,1
17089,22,1,128.45,0,0
17090,10,6,1105.53,0,0
17091,3,11,3983.34,0,0
17092,73,7,3817.18,0,0
17093,228,1,235.88,1,1
17094,59,1,100.2,0,0
17095,66,4,1248.09,0,0
17096,19,7,2737.05,0,0
17097,1,2,386.03,0,0
17098,17,3,591.0699999999999,0,0
17099,169,1,582.17,1,1
17101,30,3,885.3199999999999,0,0
17103,358,1,424.3,1,1
17104,59,1,474.03,0,0
17106,25,1,491.23,0,0
17107,33,4,5259.99,0,0
17108,299,1,174.95,1,1
17109,42,2,410.42,0,0
17110,156,2,347.4,1,1
17111,61,1,227.97,0,0
17112,138,1,205.17,0,1
17113,210,6,2322.59,1,1
17115,184,4,1923.99,1,1
17116,284,1,389.78,1,1
17121,38,1,314.74,0,0
17122,24,3,432.18,0,0
17123,75,2,631.87,0,0
17126,17,4,1065.69,0,0
17127,64,5,1155.0300000000002,0,0
17129,156,1,31.85,1,1
17132,88,2,1272.8,0,0
17133,110,5,9730.09,0,1
17134,78,1,212.1,0,0
17135,7,4,814.43,0,0
17136,298,1,231.68,1,1
17137,52,6,1133.63,0,0
17138,25,6,4036.77,0,0
17139,25,13,8915.99,0,0
17141,54,4,754.33,0,0
17142,40,3,704.75,0,0
17143,53,2,924.11,0,0
17145,148,4,3120.91,1,1
17146,71,10,5110.46,0,0
17147,88,5,1485.36,0,0
17149,87,1,143.10000000000002,0,0
17150,12,6,1375.65,0,0
17151,371,1,231.90000000000003,1,1
17152,61,1,327.0,0,0
17155,163,5,640.76,1,1
17156,127,1,591.87,0,1
17157,116,17,4832.9,0,1
17158,183,2,713.03,1,1
17159,113,2,560.71,0,1
17160,10,11,6691.13,0,0
17161,80,1,856.01,0,0
17163,81,2,406.68,0,0
17165,17,5,1635.64,0,0
17167,15,3,867.11,0,0
17168,134,1,400.2,0,1
17169,214,1,320.95,1,1
17170,10,2,178.68,0,0
17171,297,1,159.68,1,1
17172,66,2,638.81,0,0
17176,162,2,596.1899999999999,1,1
17177,141,1,119.5,1,1
17178,367,1,436.71,1,1
17179,18,3,795.47,0,0
17180,58,7,1460.95,0,0
17181,9,2,225.45000000000002,0,0
17182,58,2,321.3,0,0
17184,205,2,198.41000000000003,1,1
17185,227,3,229.46,1,1
17187,162,1,263.76,1,1
17188,82,6,2118.7000000000003,0,0
17189,196,3,573.23,1,1
17190,39,5,1298.3,0,0
17191,4,11,2740.92,0,0
17192,172,1,77.83,1,1
17193,22,2,610.74,0,0
17194,166,1,549.88,1,1
17195,291,1,562.98,1,1
17196,63,1,352.9,0,0
17198,1,2,521.66,0,0
17199,218,1,145.12,1,1
17200,23,4,356.71,0,0
17201,159,3,899.41,1,1
17202,56,1,160.65,0,0
17203,24,4,2012.03,0,0
17204,10,5,3940.13,0,0
17205,52,2,615.27,0,0
17207,288,1,303.21999999999997,1,1
17208,31,1,115.35,0,0
17209,285,3,611.6,1,1
17210,28,1,253.37,0,0
